user_id, trial_type, target_distance, target_start_pos, sw_pos_x, sw_pos_y, sw_pos_z, sw_rot_x, sw_rot_y, sw_rot_z, sw_rot_w, finger_relative_pos_x, finger_relative_pos_y, finger_relative_pos_z, target_local_x, target_local_y, target_local_z, nr_of_clutches, is_panning, timestamp, task_number
user3,touch+inertia,short,2_0,-0.1192,0.8711,-0.3312,0.1145,0.0201,0.0563,-0.9916,0.0284,0.0454,0.0129,0.2000,0.0005,0.0000,0,0,2.1183,0
user3,touch+inertia,short,2_0,-0.1190,0.8709,-0.3312,0.1144,0.0199,0.0566,-0.9916,0.0269,0.0460,0.0122,0.2000,0.0005,0.0000,0,0,2.1213,0
user3,touch+inertia,short,2_0,-0.1189,0.8708,-0.3312,0.1144,0.0198,0.0568,-0.9916,0.0256,0.0465,0.0116,0.2000,0.0005,0.0000,0,0,2.1292,0
user3,touch+inertia,short,2_0,-0.1187,0.8707,-0.3312,0.1143,0.0196,0.0570,-0.9916,0.0242,0.0470,0.0110,0.2000,0.0005,0.0000,0,0,2.1349,0
user3,touch+inertia,short,2_0,-0.1186,0.8707,-0.3312,0.1143,0.0195,0.0572,-0.9916,0.0230,0.0474,0.0105,0.2000,0.0005,0.0000,0,0,2.1510,0
user3,touch+inertia,short,2_0,-0.1184,0.8706,-0.3312,0.1143,0.0194,0.0574,-0.9916,0.0218,0.0478,0.0099,0.2000,0.0005,0.0000,0,0,2.1683,0
user3,touch+inertia,short,2_0,-0.1183,0.8705,-0.3313,0.1143,0.0192,0.0574,-0.9916,0.0207,0.0482,0.0094,0.2000,0.0005,0.0000,0,0,2.1851,0
user3,touch+inertia,short,2_0,-0.1182,0.8704,-0.3313,0.1144,0.0191,0.0575,-0.9916,0.0196,0.0485,0.0090,0.2000,0.0005,0.0000,0,0,2.2016,0
user3,touch+inertia,short,2_0,-0.1180,0.8703,-0.3313,0.1144,0.0190,0.0577,-0.9916,0.0186,0.0488,0.0085,0.2000,0.0005,0.0000,0,0,2.2201,0
user3,touch+inertia,short,2_0,-0.1179,0.8702,-0.3313,0.1145,0.0189,0.0578,-0.9916,0.0176,0.0491,0.0080,0.2000,0.0005,0.0000,0,0,2.2369,0
user3,touch+inertia,short,2_0,-0.1178,0.8702,-0.3313,0.1145,0.0188,0.0580,-0.9915,0.0167,0.0493,0.0076,0.2000,0.0005,0.0000,0,0,2.2533,0
user3,touch+inertia,short,2_0,-0.1177,0.8701,-0.3313,0.1145,0.0188,0.0582,-0.9915,0.0158,0.0496,0.0072,0.2000,0.0005,0.0000,0,0,2.2686,0
user3,touch+inertia,short,2_0,-0.1177,0.8700,-0.3314,0.1145,0.0187,0.0585,-0.9915,0.0150,0.0498,0.0067,0.2000,0.0005,0.0000,0,0,2.2869,0
user3,touch+inertia,short,2_0,-0.1176,0.8699,-0.3314,0.1146,0.0186,0.0586,-0.9915,0.0142,0.0500,0.0063,0.2000,0.0005,0.0000,0,0,2.3037,0
user3,touch+inertia,short,2_0,-0.1175,0.8699,-0.3314,0.1146,0.0185,0.0587,-0.9915,0.0134,0.0502,0.0060,0.2000,0.0005,0.0000,0,0,2.3197,0
user3,touch+inertia,short,2_0,-0.1174,0.8698,-0.3315,0.1146,0.0184,0.0589,-0.9915,0.0127,0.0504,0.0056,0.2000,0.0005,0.0000,0,0,2.3365,0
user3,touch+inertia,short,2_0,-0.1174,0.8698,-0.3315,0.1148,0.0183,0.0591,-0.9915,0.0120,0.0505,0.0053,0.2000,0.0005,0.0000,0,0,2.3530,0
user3,touch+inertia,short,2_0,-0.1173,0.8697,-0.3315,0.1149,0.0183,0.0593,-0.9914,0.0114,0.0507,0.0049,0.2000,0.0005,0.0000,0,0,2.3687,0
user3,touch+inertia,short,2_0,-0.1172,0.8697,-0.3316,0.1151,0.0182,0.0596,-0.9914,0.0107,0.0508,0.0046,0.2000,0.0005,0.0000,0,0,2.3860,0
user3,touch+inertia,short,2_0,-0.1172,0.8696,-0.3316,0.1152,0.0181,0.0598,-0.9914,0.0102,0.0509,0.0043,0.2000,0.0005,0.0000,0,0,2.4030,0
user3,touch+inertia,short,2_0,-0.1171,0.8696,-0.3317,0.1153,0.0180,0.0600,-0.9914,0.0096,0.0511,0.0040,0.2000,0.0005,0.0000,0,0,2.4198,0
user3,touch+inertia,short,2_0,-0.1171,0.8695,-0.3317,0.1153,0.0179,0.0601,-0.9913,0.0091,0.0512,0.0037,0.2000,0.0005,0.0000,0,0,2.4364,0
user3,touch+inertia,short,2_0,-0.1170,0.8695,-0.3318,0.1154,0.0178,0.0603,-0.9913,0.0086,0.0513,0.0034,0.2000,0.0005,0.0000,0,0,2.4531,0
user3,touch+inertia,short,2_0,-0.1170,0.8695,-0.3319,0.1154,0.0177,0.0605,-0.9913,0.0082,0.0514,0.0031,0.2000,0.0005,0.0000,0,0,2.4696,0
user3,touch+inertia,short,2_0,-0.1169,0.8694,-0.3319,0.1155,0.0175,0.0607,-0.9913,0.0078,0.0514,0.0028,0.2000,0.0005,0.0000,0,0,2.4863,0
user3,touch+inertia,short,2_0,-0.1169,0.8694,-0.3320,0.1155,0.0174,0.0608,-0.9913,0.0074,0.0515,0.0026,0.2000,0.0005,0.0000,0,0,2.5033,0
user3,touch+inertia,short,2_0,-0.1168,0.8694,-0.3321,0.1154,0.0172,0.0608,-0.9913,0.0071,0.0516,0.0023,0.2000,0.0005,0.0000,0,0,2.5214,0
user3,touch+inertia,short,2_0,-0.1168,0.8694,-0.3322,0.1154,0.0170,0.0609,-0.9913,0.0068,0.0517,0.0021,0.2000,0.0005,0.0000,0,0,2.5362,0
user3,touch+inertia,short,2_0,-0.1167,0.8693,-0.3323,0.1155,0.0169,0.0610,-0.9913,0.0066,0.0517,0.0019,0.2000,0.0005,0.0000,0,0,2.5544,0
user3,touch+inertia,short,2_0,-0.1167,0.8693,-0.3324,0.1155,0.0167,0.0611,-0.9913,0.0063,0.0518,0.0018,0.2000,0.0005,0.0000,0,0,2.5691,0
user3,touch+inertia,short,2_0,-0.1166,0.8693,-0.3325,0.1154,0.0165,0.0612,-0.9913,0.0061,0.0518,0.0016,0.2000,0.0005,0.0000,0,0,2.5866,0
user3,touch+inertia,short,2_0,-0.1166,0.8693,-0.3327,0.1154,0.0163,0.0613,-0.9913,0.0059,0.0518,0.0014,0.2000,0.0005,0.0000,0,0,2.6030,0
user3,touch+inertia,short,2_0,-0.1165,0.8693,-0.3328,0.1153,0.0160,0.0614,-0.9913,0.0058,0.0517,0.0012,0.2000,0.0005,0.0000,0,0,2.6211,0
user3,touch+inertia,short,2_0,-0.1164,0.8693,-0.3329,0.1152,0.0158,0.0614,-0.9913,0.0056,0.0517,0.0010,0.2000,0.0005,0.0000,0,0,2.6364,0
user3,touch+inertia,short,2_0,-0.1164,0.8693,-0.3330,0.1152,0.0156,0.0615,-0.9913,0.0055,0.0515,0.0008,0.2000,0.0005,0.0000,0,0,2.6532,0
user3,touch+inertia,short,2_0,-0.1163,0.8693,-0.3330,0.1152,0.0153,0.0615,-0.9913,0.0054,0.0514,0.0006,0.2000,0.0005,0.0000,0,0,2.6686,0
user3,touch+inertia,short,2_0,-0.1162,0.8693,-0.3331,0.1153,0.0151,0.0616,-0.9913,0.0052,0.0512,0.0004,0.2000,0.0005,0.0000,0,0,2.6863,0
user3,touch+inertia,short,2_0,-0.1161,0.8693,-0.3332,0.1153,0.0149,0.0616,-0.9913,0.0051,0.0510,0.0001,0.2000,0.0005,0.0000,0,0,2.7032,0
user3,touch+inertia,short,2_0,-0.1160,0.8693,-0.3333,0.1154,0.0147,0.0616,-0.9913,0.0049,0.0507,-0.0002,0.2000,0.0005,0.0000,0,0,2.7204,0
