user_id, trial_type, target_distance, target_start_pos, sw_pos_x, sw_pos_y, sw_pos_z, sw_rot_x, sw_rot_y, sw_rot_z, sw_rot_w, finger_relative_pos_x, finger_relative_pos_y, finger_relative_pos_z, target_local_x, target_local_y, target_local_z, nr_of_clutches, is_panning, timestamp, task_number
user1,touch+inertia,medium,0_5,-0.2123,0.6944,-0.0170,-0.1665,0.2621,-0.0158,-0.9504,0.0272,0.0342,0.0222,0.0000,0.0005,0.5000,0,0,1.4204,5
user1,touch+inertia,medium,0_5,-0.2113,0.6950,-0.0173,-0.1650,0.2606,-0.0144,-0.9511,0.0257,0.0342,0.0203,0.0000,0.0005,0.5000,0,0,1.4335,5
user1,touch+inertia,medium,0_5,-0.2102,0.6956,-0.0176,-0.1637,0.2592,-0.0132,-0.9518,0.0244,0.0343,0.0184,0.0000,0.0005,0.5000,0,0,1.4354,5
user1,touch+inertia,medium,0_5,-0.2092,0.6961,-0.0178,-0.1624,0.2578,-0.0122,-0.9524,0.0231,0.0343,0.0167,0.0000,0.0005,0.5000,0,0,1.4555,5
user1,touch+inertia,medium,0_5,-0.2083,0.6966,-0.0181,-0.1612,0.2565,-0.0114,-0.9529,0.0220,0.0344,0.0151,0.0000,0.0005,0.5000,0,0,1.4726,5
user1,touch+inertia,medium,0_5,-0.2073,0.6971,-0.0183,-0.1601,0.2551,-0.0107,-0.9535,0.0209,0.0345,0.0136,0.0000,0.0005,0.5000,0,0,1.4889,5
user1,touch+inertia,medium,0_5,-0.2064,0.6976,-0.0185,-0.1591,0.2539,-0.0100,-0.9540,0.0199,0.0346,0.0122,0.0000,0.0005,0.5000,0,0,1.5056,5
user1,touch+inertia,medium,0_5,-0.2056,0.6980,-0.0187,-0.1580,0.2526,-0.0094,-0.9545,0.0189,0.0347,0.0110,0.0000,0.0005,0.5000,0,0,1.5221,5
user1,touch+inertia,medium,0_5,-0.2047,0.6985,-0.0189,-0.1570,0.2514,-0.0087,-0.9550,0.0180,0.0348,0.0097,0.0000,0.0005,0.5000,0,0,1.5377,5
user1,touch+inertia,medium,0_5,-0.2039,0.6989,-0.0190,-0.1562,0.2502,-0.0079,-0.9555,0.0171,0.0349,0.0087,0.0000,0.0005,0.5000,0,0,1.5555,5
user1,touch+inertia,medium,0_5,-0.2032,0.6993,-0.0192,-0.1555,0.2490,-0.0074,-0.9559,0.0163,0.0350,0.0077,0.0000,0.0005,0.5000,0,0,1.5737,5
user1,touch+inertia,medium,0_5,-0.2025,0.6997,-0.0194,-0.1548,0.2480,-0.0069,-0.9563,0.0156,0.0350,0.0067,0.0000,0.0005,0.5000,0,0,1.5888,5
user1,touch+inertia,medium,0_5,-0.2018,0.7001,-0.0196,-0.1543,0.2469,-0.0065,-0.9566,0.0149,0.0351,0.0057,0.0000,0.0005,0.5000,0,0,1.6058,5
user1,touch+inertia,medium,0_5,-0.2011,0.7004,-0.0197,-0.1538,0.2459,-0.0061,-0.9570,0.0142,0.0350,0.0048,0.0000,0.0005,0.5000,0,0,1.6223,5
user1,touch+inertia,medium,0_5,-0.2005,0.7008,-0.0199,-0.1534,0.2450,-0.0057,-0.9573,0.0135,0.0350,0.0039,0.0000,0.0005,0.5000,0,0,1.6378,5
user1,touch+inertia,medium,0_5,-0.1999,0.7012,-0.0200,-0.1529,0.2444,-0.0061,-0.9575,0.0130,0.0349,0.0031,0.0000,0.0005,0.5000,0,0,1.6555,5
user1,touch+inertia,medium,0_5,-0.1993,0.7015,-0.0202,-0.1525,0.2438,-0.0062,-0.9577,0.0124,0.0348,0.0024,0.0000,0.0005,0.5000,0,0,1.6736,5
user1,touch+inertia,medium,0_5,-0.1987,0.7018,-0.0203,-0.1520,0.2433,-0.0067,-0.9580,0.0119,0.0347,0.0017,0.0000,0.0005,0.5000,0,0,1.6886,5
user1,touch+inertia,medium,0_5,-0.1982,0.7022,-0.0205,-0.1516,0.2429,-0.0074,-0.9581,0.0115,0.0345,0.0010,0.0000,0.0005,0.5000,0,0,1.7057,5
user1,touch+inertia,medium,0_5,-0.1978,0.7023,-0.0207,-0.1507,0.2421,-0.0066,-0.9584,0.0111,0.0347,0.0005,0.0000,0.0005,0.5000,0,0,1.7221,5
user1,touch+inertia,medium,0_5,-0.1973,0.7025,-0.0208,-0.1499,0.2417,-0.0065,-0.9587,0.0107,0.0349,0.0001,0.0000,0.0005,0.5000,0,0,1.7376,5
user1,touch+inertia,medium,0_5,-0.1970,0.7028,-0.0210,-0.1501,0.2408,-0.0066,-0.9589,0.0105,0.0351,-0.0003,0.0000,0.0005,0.5000,0,0,1.7555,5
user1,touch+inertia,medium,0_5,-0.1966,0.7031,-0.0211,-0.1503,0.2400,-0.0068,-0.9590,0.0103,0.0355,-0.0005,0.0000,0.0005,0.5000,0,0,1.7739,5
user1,touch+inertia,medium,0_5,-0.1963,0.7033,-0.0213,-0.1505,0.2394,-0.0072,-0.9592,0.0102,0.0360,-0.0006,0.0000,0.0005,0.5000,0,0,1.7890,5
user1,touch+inertia,medium,0_5,-0.1960,0.7036,-0.0214,-0.1507,0.2389,-0.0079,-0.9593,0.0100,0.0365,-0.0003,0.0000,0.0005,0.5000,0,0,1.8055,5
user1,touch+inertia,medium,0_5,-0.1958,0.7038,-0.0215,-0.1508,0.2382,-0.0081,-0.9594,0.0099,0.0372,0.0002,0.0000,0.0005,0.5000,0,0,1.8222,5
user1,touch+inertia,medium,0_5,-0.1955,0.7040,-0.0216,-0.1510,0.2376,-0.0083,-0.9595,0.0096,0.0378,0.0008,0.0000,0.0005,0.5000,0,0,1.8376,5
user1,touch+inertia,medium,0_5,-0.1952,0.7043,-0.0217,-0.1511,0.2369,-0.0086,-0.9597,0.0094,0.0383,0.0015,0.0000,0.0005,0.5000,0,0,1.8556,5
user1,touch+inertia,medium,0_5,-0.1950,0.7045,-0.0218,-0.1513,0.2362,-0.0089,-0.9598,0.0091,0.0385,0.0021,0.0000,0.0005,0.5000,0,0,1.8739,5
user1,touch+inertia,medium,0_5,-0.1948,0.7047,-0.0219,-0.1514,0.2357,-0.0091,-0.9599,0.0088,0.0386,0.0027,0.0000,0.0005,0.5000,0,0,1.8888,5
user1,touch+inertia,medium,0_5,-0.1946,0.7049,-0.0220,-0.1515,0.2350,-0.0096,-0.9601,0.0085,0.0385,0.0031,0.0000,0.0005,0.5000,0,0,1.9055,5
user1,touch+inertia,medium,0_5,-0.1943,0.7052,-0.0221,-0.1515,0.2349,-0.0101,-0.9601,0.0082,0.0383,0.0033,0.0000,0.0005,0.5000,0,0,1.9223,5
user1,touch+inertia,medium,0_5,-0.1942,0.7053,-0.0222,-0.1515,0.2345,-0.0102,-0.9602,0.0078,0.0382,0.0034,0.0000,0.0005,0.5000,0,0,1.9379,5
user1,touch+inertia,medium,0_5,-0.1940,0.7055,-0.0223,-0.1515,0.2340,-0.0102,-0.9603,0.0075,0.0381,0.0032,0.0000,0.0005,0.5000,0,0,1.9554,5
user1,touch+inertia,medium,0_5,-0.1937,0.7056,-0.0224,-0.1505,0.2348,-0.0117,-0.9603,0.0074,0.0379,0.0027,0.0000,0.0005,0.5000,0,0,1.9737,5
