user_id, trial_type, target_distance, target_start_pos, sw_pos_x, sw_pos_y, sw_pos_z, sw_rot_x, sw_rot_y, sw_rot_z, sw_rot_w, finger_relative_pos_x, finger_relative_pos_y, finger_relative_pos_z, target_local_x, target_local_y, target_local_z, nr_of_clutches, is_panning, timestamp, task_number
user8,midair,long,-10_0,-0.1403,0.7750,-0.2657,-0.0229,0.2958,0.0815,-0.9515,0.0171,0.0774,-0.0002,-1.0000,0.0005,0.0000,0,0,1.3430,15
user8,midair,long,-10_0,-0.1403,0.7750,-0.2657,-0.0227,0.2959,0.0815,-0.9515,0.0166,0.0758,0.0000,-1.0000,0.0005,0.0000,0,0,1.3693,15
user8,midair,long,-10_0,-0.1403,0.7750,-0.2657,-0.0225,0.2959,0.0814,-0.9515,0.0162,0.0744,0.0003,-1.0000,0.0005,0.0000,0,0,1.3712,15
user8,midair,long,-10_0,-0.1403,0.7750,-0.2657,-0.0224,0.2960,0.0814,-0.9515,0.0159,0.0731,0.0005,-1.0000,0.0005,0.0000,0,0,1.3847,15
user8,midair,long,-10_0,-0.1404,0.7750,-0.2657,-0.0222,0.2960,0.0814,-0.9514,0.0155,0.0718,0.0007,-1.0000,0.0005,0.0000,0,0,1.4017,15
user8,midair,long,-10_0,-0.1404,0.7750,-0.2657,-0.0220,0.2961,0.0814,-0.9514,0.0151,0.0706,0.0010,-1.0000,0.0005,0.0000,0,0,1.4187,15
user8,midair,long,-10_0,-0.1404,0.7750,-0.2657,-0.0218,0.2961,0.0814,-0.9514,0.0148,0.0694,0.0012,-1.0000,0.0005,0.0000,0,0,1.4351,15
user8,midair,long,-10_0,-0.1404,0.7750,-0.2658,-0.0216,0.2961,0.0814,-0.9514,0.0145,0.0683,0.0014,-1.0000,0.0005,0.0000,0,0,1.4518,15
user8,midair,long,-10_0,-0.1404,0.7750,-0.2658,-0.0215,0.2961,0.0814,-0.9514,0.0142,0.0673,0.0015,-1.0000,0.0005,0.0000,0,0,1.4684,15
user8,midair,long,-10_0,-0.1405,0.7750,-0.2658,-0.0213,0.2961,0.0814,-0.9514,0.0139,0.0663,0.0017,-1.0000,0.0005,0.0000,0,0,1.4845,15
user8,midair,long,-10_0,-0.1405,0.7749,-0.2658,-0.0211,0.2961,0.0815,-0.9514,0.0137,0.0653,0.0019,-1.0000,0.0005,0.0000,0,0,1.5016,15
user8,midair,long,-10_0,-0.1405,0.7749,-0.2658,-0.0213,0.2961,0.0816,-0.9514,0.0134,0.0644,0.0020,-1.0000,0.0005,0.0000,0,0,1.5192,15
